HEADER
VTF File Version,1.0
VTF File Type,0
PID,2648978
Generated on,2024-04-03 14:19:06
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2023.1

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
35,0:0:0
33,1:139688615420178:1712146752
24,HBM[0]
40,HBM[11]
36,HBM[2]
25,HBM[3]
37,HBM[5]
26,HBM[6]
39,HBM[8]
28,HBM[9]
38,READ
22,WRITE
15,clCreateBuffer
8,clCreateCommandQueue
6,clCreateContext
12,clCreateKernel
9,clCreateProgramWithBinary
19,clEnqueueMigrateMemObjects
29,clEnqueueTask
27,clFinish
4,clGetDeviceIDs
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
44,clReleaseCommandQueue
43,clReleaseContext
11,clReleaseDevice
42,clReleaseKernel
20,clReleaseMemObject
41,clReleaseProgram
5,clRetainDevice
18,clRetainMemObject
16,clSetKernelArg
32,vadd
31,vadd.link
30,xilinx_u50_gen3x16_xdma_base_5
23,xrt::bo::address
17,xrt::bo::bo
21,xrt::bo::sync
7,xrt::device::device
10,xrt::device::load_xclbin
45,xrt::device::reset
13,xrt::kernel::kernel
14,xrt::run::run
34,xrt::run::start

EVENTS
335,334,6513.124619,1,API_CALL,34
338,0,6513.161612,1,API_CALL,23
339,338,6513.161713,1,API_CALL,23
340,0,6513.165003,1,API_CALL,23
341,340,6513.165060,1,API_CALL,23
342,0,6513.167597,1,API_CALL,23
343,342,6513.167629,1,API_CALL,23
345,0,6513.176592,1,API_CALL,34
346,345,6513.183839,1,API_CALL,34
349,0,6513.217273,1,API_CALL,23
350,349,6513.217369,1,API_CALL,23
351,0,6513.220641,1,API_CALL,23
352,351,6513.220673,1,API_CALL,23
353,0,6513.222841,1,API_CALL,23
354,353,6513.222878,1,API_CALL,23
356,0,6513.231003,1,API_CALL,34
357,356,6513.237861,1,API_CALL,34
388,0,6513.605448,1,API_CALL,23
390,388,6513.605914,1,API_CALL,23
391,0,6513.618381,1,API_CALL,23
394,391,6513.618531,1,API_CALL,23
393,0,6513.625534,1,API_CALL,23
396,393,6513.625832,1,API_CALL,23
397,0,6513.630566,1,API_CALL,23
398,397,6513.630623,1,API_CALL,23
399,0,6513.644811,1,API_CALL,23
403,399,6513.645011,1,API_CALL,23
404,0,6513.648798,1,API_CALL,23
406,404,6513.648874,1,API_CALL,23
402,0,6513.656246,1,API_CALL,23
409,402,6513.656366,1,API_CALL,23
411,0,6513.663040,1,API_CALL,23
417,411,6513.663112,1,API_CALL,23
413,0,6513.674778,1,API_CALL,21
414,0,6513.674844,2,API_CALL,38
418,0,6513.681875,1,API_CALL,21
419,0,6513.681919,2,API_CALL,38
428,418,6513.705601,1,API_CALL,21
429,419,6513.705601,2,API_CALL,38
431,413,6513.710244,1,API_CALL,21
432,414,6513.710244,2,API_CALL,38
433,0,6513.724159,1,API_CALL,23
434,433,6513.724312,1,API_CALL,23
435,0,6513.726133,1,API_CALL,23
436,435,6513.726225,1,API_CALL,23
438,0,6513.736228,1,API_CALL,23
440,438,6513.736448,1,API_CALL,23
439,0,6513.740030,1,API_CALL,23
441,0,6513.740235,1,API_CALL,23
442,439,6513.740235,1,API_CALL,23
444,441,6513.740305,1,API_CALL,23
443,0,6513.743703,1,API_CALL,23
445,443,6513.743761,1,API_CALL,23
447,0,6513.749079,1,API_CALL,23
448,447,6513.749126,1,API_CALL,23
449,0,6513.750627,1,API_CALL,23
450,449,6513.750674,1,API_CALL,23
451,0,6513.754752,1,API_CALL,21
452,0,6513.754794,2,API_CALL,38
453,0,6513.756868,1,API_CALL,23
454,453,6513.757055,1,API_CALL,23
455,0,6513.759728,1,API_CALL,23
456,455,6513.759798,1,API_CALL,23
458,0,6513.766849,1,API_CALL,23
459,458,6513.766969,1,API_CALL,23
460,0,6513.769165,1,API_CALL,23
461,460,6513.769235,1,API_CALL,23
462,451,6513.770425,1,API_CALL,21
463,452,6513.770425,2,API_CALL,38
464,0,6513.777702,1,API_CALL,21
465,0,6513.777772,2,API_CALL,38
467,0,6513.780329,1,API_CALL,23
468,467,6513.780434,1,API_CALL,23
469,0,6513.781973,1,API_CALL,23
470,469,6513.782027,1,API_CALL,23
471,464,6513.799009,1,API_CALL,21
472,465,6513.799009,2,API_CALL,38
474,0,6513.811405,1,API_CALL,23
475,474,6513.811562,1,API_CALL,23
476,0,6513.813882,1,API_CALL,23
477,476,6513.813952,1,API_CALL,23
522,0,6527.797584,1,API_CALL,45
523,522,6527.987570,1,API_CALL,45

DEPENDENCIES

